subn,word1,word2,jol,jolrt,trial,list,practice,jolrank,jolrankp,restudyresp,restudyacc,restudyrtfirst,restudyrt,resp,testacc,rtfirst,rt
3367,biology,temper,14,1.656,30,1,0,9,0.225,,NA,NA,NA,temper,1,5.348,9.089
3367,plant,worm,44,2.894,39,1,0,35,0.875,,NA,NA,NA,worm,1,13.496,17.402
3367,banner,glide,15,3.909,10,1,0,11,0.275,,NA,NA,NA,force,0,6.969,10.627
3367,forest,knob,16,1.664,8,1,1,12,0.3,knob,1,NA,12.542,knob,1,13.675,17.299
3367,bias,sirloin,25,1.619,33,1,1,26,0.65,milk,0,NA,9.443,steak,0,17.981,22.579
3367,knock,otter,23,1.518,40,1,1,24,0.6,offer,0,NA,13.807,out,0,5.225,12.358
3367,chicken,beet,42,2.942,22,1,1,34,0.85,beet,1,NA,12.045,beet,1,8.584,16.243
3367,climax,saucer,27,1.645,7,1,0,27,0.675,,NA,NA,NA,saucer,1,5.656,9.699
3367,pea,bathtub,11,1.986,28,1,0,3,0.075,,NA,NA,NA,chowder,0,15.817,19.349
3367,prison,loaf,21,2.46,4,1,1,20,0.5,loaf,1,NA,25.883,skip,0,11.624,13.805
3367,anger,decay,77,1.777,2,1,1,38,0.95,decay,1,NA,17.653,decay,1,5.948,8.541
3367,nerve,bumper,22,1.813,11,1,1,22,0.55,bumper,1,NA,17.656,bumper,1,11.183,14.507
3367,rock,milk,30,1.68,23,1,1,30,0.75,milk,1,NA,7.461,milk,1,11.925,13.838
3367,replace,roach,9,3.04,31,1,1,2,0.05,loaf,0,NA,13.667,roach,1,4.383,11.689
3367,process,joker,16,4.094,9,1,0,13,0.325,,NA,NA,NA,laugh,0,9.497,11.751
3367,find,clown,17,1.609,26,1,0,15,0.375,,NA,NA,NA,clown,1,12.252,14.692
3367,fee,chowder,14,2.116,19,1,1,8,0.2,chowder,1,NA,12.65,skip,0,4.981,7.322
3367,bullet,walkway,41,2.694,5,1,1,32,0.8,walkway,1,NA,11.075,walkway,1,5.303,12.04
3367,capital,figure,28,3.638,16,1,0,29,0.725,,NA,NA,NA,loyalty,0,14.879,22.714
3367,collect,loyalty,36,25.001,13,1,0,31,0.775,,NA,NA,NA,loyalty,1,16.559,21.041
3367,remind,foam,21,2.101,32,1,1,18,0.45,foam,1,NA,15.204,foam,1,10.423,13.597
3367,fan,feature,19,2.051,38,1,0,17,0.425,,NA,NA,NA,skip,0,5.212,8.043
3377,mill,feast,35,4.457,16,1,1,22,0.55,devour,0,NA,17.888,beach,0,7.908,12.144
3377,chicken,beet,69,2.78,21,1,1,36,0.9,beet,1,NA,4.476,beet,1,13.333,18.121
3377,risk,zero,68,2.756,38,1,0,35,0.875,,NA,NA,NA,giraffe,0,23.056,26.45
3377,glue,force,44,3.239,25,1,0,25,0.625,,NA,NA,NA,break,0,19.536,22.586
3377,find,clown,63,4.286,7,1,0,31,0.775,,NA,NA,NA,dog,0,20.932,23.478
3377,date,laugh,57,5.929,17,1,1,26,0.65,laugh,1,NA,6.367,horror,0,8.354,11.586
3377,smother,surgery,67,8.493,6,1,1,34,0.85,surgeon,0,NA,8.031,surgeon,0,11.326,26.086
3377,knock,otter,27,2.528,13,1,0,15,0.375,,NA,NA,NA,forest,0,9.239,12.441
3377,visit,glove,9,10.677,24,1,1,2,0.05,,0,NA,5.75,priest,0,13.862,16.717
3377,grip,beach,13,5.624,5,1,1,6,0.15,beach,1,NA,7.604,pineapple,0,15.871,20.385
3377,biology,temper,38,3.68,34,1,0,23,0.575,,NA,NA,NA,plant,0,9.84,12.678
3377,pea,bathtub,25,20.998,11,1,0,11,0.275,,NA,NA,NA,bathtub,1,2.479,6.253
3377,port,cinema,18,3.025,32,1,1,8,0.2,cinema,1,NA,5.725,cinema,1,5.015,7.659
3377,process,joker,10,4.4,22,1,0,3,0.075,,NA,NA,NA,cheese,0,7.31,10.011
3377,capital,figure,65,2.914,20,1,1,32,0.8,figure,1,NA,6.196,building,0,17.903,21.104
3377,link,crisis,23,2.643,4,1,1,10,0.25,forest,0,NA,12.994,rope,0,7.866,10.055
3377,climax,saucer,77,3.352,23,1,0,39,0.975,,NA,NA,NA,door,0,17.337,20.237
3377,forest,knob,22,2.565,3,1,0,9,0.225,,NA,NA,NA,dream,0,10.781,13.162
3377,rock,milk,42,2.463,28,1,1,24,0.6,milk,1,NA,4.702,eagle,0,14.89,18.698
3377,bleach,ruin,89,3.105,31,1,1,40,1,ruin,1,NA,5.941,ruin,1,4.476,6.873
3377,fee,chowder,28,3.057,29,1,0,17,0.425,,NA,NA,NA,fish,0,6.528,9.247
3377,remind,foam,12,5.928,35,1,0,5,0.125,,NA,NA,NA,blank,0,8.71,12.452
3377,anger,decay,32,1.865,1,1,1,20,0.5,priest,0,NA,17.645,building,0,12.913,16.469
3377,nerve,bumper,30,4.175,18,1,1,18,0.45,,0,NA,8.503,link,0,9.482,11.756
3377,bacon,feud,15,2.036,40,1,0,7,0.175,,NA,NA,NA,anger,0,17.936,21.463
3377,pork,emperor,61,6.863,9,1,1,30,0.75,emporer,0,NA,7.619,beach,0,12.47,15.748
3377,shrink,mafia,73,8.751,30,1,0,37,0.925,,NA,NA,NA,mafia,1,10.591,15.018
3377,replace,roach,32,3.632,26,1,0,19,0.475,,NA,NA,NA,card,0,6.356,8.673
3377,prison,loaf,59,4.084,37,1,0,27,0.675,,NA,NA,NA,priest,0,6.61,9.899
3377,banner,glide,7,3.643,2,1,0,1,0.025,,NA,NA,NA,house,0,7.644,10.269
3377,bias,sirloin,10,1.958,39,1,1,4,0.1,sirloin,1,NA,8.761,giraffe,0,6.425,9.954
3377,want,ascent,66,6.573,15,1,0,33,0.825,,NA,NA,NA,strawberry,0,4,7.514
3377,need,faucet,33,4.331,8,1,0,21,0.525,,NA,NA,NA,carpet,0,10.46,14.444
3377,bullet,walkway,60,3.284,10,1,0,29,0.725,,NA,NA,NA,scarf,0,16.875,19.618
3377,copy,bedroom,28,2.476,12,1,1,16,0.4,bedroom,1,NA,5.943,chair,0,7.125,10.047
3377,plant,worm,73,2.049,33,1,1,38,0.95,worm,1,NA,5.207,link,0,7.316,9.988
3377,calf,annoy,60,2.982,14,1,1,28,0.7,annoy,1,NA,7.19,annoy,1,12.898,15.874
3377,caring,skirt,25,2.306,19,1,1,12,0.3,skirt,1,NA,6.984,window,0,14.684,17.663
3377,fan,feature,27,4.331,27,1,1,14,0.35,feature,1,NA,5.74,appliance,0,30.921,35.109
3377,collect,loyalty,26,1.822,36,1,0,13,0.325,,NA,NA,NA,chicken,0,5.89,9.405
3461,anger,decay,32,4.08,2,1,1,14,0.35,,0,NA,19.131,,0,3.925,15.247
3461,pea,bathtub,64,4.337,4,1,1,32,0.8,bathtub,1,NA,4.627,bathtub,1,3.094,6.162
3461,need,faucet,33,4.748,8,1,1,16,0.4,,0,NA,3.661,,0,0,4.649
3461,grip,beach,20,5.504,19,1,0,5,0.125,,NA,NA,NA,,0,0,2.939
3461,chicken,beet,61,4.155,12,1,0,29,0.725,,NA,NA,NA,,0,0,3.71
3461,nerve,bumper,42,4.97,33,1,0,23,0.575,,NA,NA,NA,,0,0,2.564
3461,date,laugh,77,2.396,21,1,0,39,0.975,,NA,NA,NA,,0,0,9.556
3461,mill,feast,73,7.388,29,1,1,38,0.95,feast,1,NA,4.817,feast,1,2.272,3.755
3461,rock,milk,37,5.7,10,1,1,20,0.5,milk,1,NA,4.527,milk,1,2.053,5.522
3461,risk,zero,59,2.08,36,1,0,27,0.675,,NA,NA,NA,,0,0,1.716
3461,knock,otter,43,5.151,32,1,1,24,0.6,,0,NA,2.338,,0,0,2.705
3461,process,joker,69,2.143,40,1,0,35,0.875,,NA,NA,NA,joker,1,2.422,4.243
3461,banner,glide,63,3.102,7,1,1,30,0.75,,0,NA,26.442,,0,0,2.42
3461,find,clown,89,5.864,3,1,1,40,1,,0,NA,17.113,,0,0,2.176
3461,collect,loyalty,35,3.307,15,1,0,17,0.425,,NA,NA,NA,,0,0,4.601
3461,bleach,ruin,70,2.819,23,1,0,37,0.925,,NA,NA,NA,,0,0,2.575
3461,copy,bedroom,39,2.416,25,1,1,22,0.55,,0,NA,5.522,,0,0,1.737
3461,calf,annoy,33,6.485,13,1,0,15,0.375,,NA,NA,NA,,0,0,4.053
3461,port,cinema,27,3.914,28,1,0,9,0.225,,NA,NA,NA,,0,0,5.718
3461,bias,sirloin,30,5.316,6,1,0,13,0.325,,NA,NA,NA,,0,0,2.105
3461,smother,surgery,17,2.786,22,1,0,3,0.075,,NA,NA,NA,surgery,1,1.898,4.008
3461,replace,roach,70,3.406,20,1,1,36,0.9,roach,1,NA,4.721,roaches,0,6.536,8.425
3461,visit,glove,24,4.535,26,1,0,7,0.175,,NA,NA,NA,,0,0,1.496
3461,want,ascent,27,4.09,27,1,1,8,0.2,,0,NA,2.77,,0,0,3.864
3461,link,crisis,47,1.643,9,1,1,26,0.65,crisis,1,NA,7.241,crisis,1,4.051,5.968
3461,glue,force,27,9.377,39,1,1,10,0.25,,0,NA,2.751,,0,0,2.961
3461,remind,foam,29,4.327,17,1,1,12,0.3,,0,NA,4.832,,0,0,2.263
3461,climax,saucer,35,2.322,24,1,1,18,0.45,,0,NA,5.551,,0,0,2.104
3461,capital,figure,14,2.088,30,1,0,1,0.025,,NA,NA,NA,,0,0,3.302
3461,prison,loaf,37,1.349,18,1,0,19,0.475,,NA,NA,NA,,0,0,4.406
3461,forest,knob,17,2.432,16,1,1,2,0.05,,0,NA,2.11,,0,0,4.203
3461,pork,emperor,63,2.222,38,1,0,31,0.775,,NA,NA,NA,,0,0,3.795
3461,biology,temper,29,4.414,1,1,0,11,0.275,,NA,NA,NA,,0,0,3.791
3461,bullet,walkway,66,3.687,37,1,1,34,0.85,,0,NA,2.503,,0,0,6.585
3461,shrink,mafia,44,4.485,31,1,0,25,0.625,,NA,NA,NA,squad,0,12.849,16.857
3461,fan,feature,37,1.798,35,1,0,21,0.525,,NA,NA,NA,,0,0,3.908
3461,caring,skirt,18,6.142,34,1,1,4,0.1,,0,NA,2.045,,0,0,1.598
3461,bacon,feud,66,10.842,14,1,0,33,0.825,,NA,NA,NA,,0,0,10.527
3461,plant,worm,60,3.361,5,1,1,28,0.7,worm,1,NA,5.245,,0,0,4.611
3461,fee,chowder,21,3.328,11,1,1,6,0.15,,0,NA,5.55,,0,0,2.333
3503,bacon,feud,1,3.176,17,1,1,12,0.3,chicken,0,NA,4.14,chicken,0,4.307,5.959
3503,calf,annoy,1,3.226,8,1,0,17,0.425,,NA,NA,NA,skip,0,2.554,3.366
3503,bias,sirloin,1,4.066,40,1,0,9,0.225,,NA,NA,NA,skip,0,6.728,9.045
